value
0.026816406250000036
0.015097656250000036
0.033652343750000036
-0.009316406249999964
0.06783203125000004
0.054648437500000036
0.039511718750000036
0.056113281250000036
0.040000000000000036
0.016074218750000036
0.028281250000000036
-0.007851562499999964
0.012167968750000036
0.048789062500000036
0.0009375000000000355
0.031699218750000036
0.041953125000000036
0.021445312500000036
0.017539062500000036
0.026328125000000036
0.0067968750000000355
-0.0024804687499999645
0.023886718750000036
-0.008828124999999964
0.033652343750000036
0.029746093750000036
0.0077734375000000355
0.0014257812500000355
0.040976562500000036
0.042929687500000036
-0.025429687499999964
0.040000000000000036
0.012167968750000036
-0.0019921874999999645
0.058066406250000036
0.058066406250000036
0.041464843750000036
0.015585937500000036
0.015585937500000036
0.008261718750000036
0.09175781250000004
0.054160156250000036
0.07027343750000004
0.026328125000000036
0.031210937500000036
-0.0058984374999999645
0.032675781250000036
0.010703125000000036
0.012167968750000036
-0.018593749999999964
-0.019570312499999964
0.0077734375000000355
0.045859375000000036
0.028769531250000036
-0.012246093749999964
0.0028906250000000355
0.0024023437500000355
0.027792968750000036
0.06880859375000004
0.034140625000000036
0.040488281250000036
0.034140625000000036
0.059531250000000036
0.08638671875000004
-0.022011718749999964
0.013144531250000036
0.024375000000000036
0.034140625000000036
0.07759765625000004
0.050253906250000036
0.045371093750000036
0.035117187500000036
0.024375000000000036
-0.0044335937499999645
0.033652343750000036
0.009726562500000036
0.019980468750000036
0.036582031250000036
0.060019531250000036
0.010214843750000036
-0.0034570312499999645
0.038046875000000036
0.034140625000000036
0.037558593750000036
0.022421875000000036
-0.018105468749999964
0.042441406250000036
0.07857421875000004
0.018027343750000036
0.017539062500000036
-0.017617187499999964
-0.031777343749999964
0.029257812500000036
0.041953125000000036
0.0058203125000000355
0.059531250000000036
0.032675781250000036
0.037070312500000036
0.060507812500000036
-0.018105468749999964
-0.0015039062499999645
0.038535156250000036
-0.020546874999999964
0.029746093750000036
0.057578125000000036
0.061484375000000036
0.052695312500000036
0.029257812500000036
0.008750000000000036
-0.048867187499999964
0.061484375000000036
0.021445312500000036
0.018515625000000036
0.047324218750000036
-0.018105468749999964
0.029257812500000036
0.050253906250000036
-0.021035156249999964
0.032675781250000036
0.009726562500000036
0.009238281250000036
0.019003906250000036
0.008261718750000036
0.046835937500000036
0.08833984375000004
0.050253906250000036
-0.021035156249999964
-0.010292968749999964
-0.0005273437499999645
0.045859375000000036
0.034628906250000036
0.042441406250000036
0.010214843750000036
0.042441406250000036
0.015097656250000036
0.038535156250000036
0.06343750000000004
0.038535156250000036
-0.0015039062499999645
0.06685546875000004
0.049277343750000036
0.010214843750000036
0.047812500000000036
0.015097656250000036
0.009238281250000036
0.040976562500000036
-0.018105468749999964
-0.022011718749999964
0.06880859375000004
0.031699218750000036
0.011679687500000036
0.062460937500000036
0.055136718750000036
0.011191406250000036
0.08003906250000004
-0.030312499999999964
-0.013710937499999964
0.055625000000000036
-0.020058593749999964
0.06832031250000004
0.06490234375000004
0.0067968750000000355
-0.010292968749999964
0.026816406250000036
0.059042968750000036
-0.0039453124999999645
0.016562500000000036
0.028769531250000036
0.015097656250000036
0.08296875000000004
0.033652343750000036
0.0067968750000000355
0.018027343750000036
-0.019082031249999964
0.014121093750000036
0.036582031250000036
-0.033730468749999964
0.033164062500000036
0.055625000000000036
-0.0068749999999999645
-0.0058984374999999645
0.056601562500000036
0.035605468750000036
-0.025429687499999964
0.032187500000000036
0.016562500000000036
-0.016152343749999964
0.07417968750000004
0.019492187500000036
0.06734375000000004
0.06734375000000004
-0.0019921874999999645
-0.0019921874999999645
0.055625000000000036
-0.028359374999999964
0.06441406250000004
0.029257812500000036
0.037558593750000036
-0.0044335937499999645
0.028769531250000036
-0.0044335937499999645
0.06832031250000004
0.019003906250000036
0.024375000000000036
0.044394531250000036
0.020468750000000036
0.059531250000000036
0.046347656250000036
-0.009804687499999964
0.0053320312500000355
0.016562500000000036
0.07906250000000004
0.029257812500000036
0.06343750000000004
0.051230468750000036
0.030234375000000036
-0.0049218749999999645
0.027792968750000036
0.027792968750000036
0.07173828125000004
0.014121093750000036
0.0033789062500000355
0.027792968750000036
0.031699218750000036
0.046835937500000036
0.033652343750000036
0.00044921875000003553
0.036093750000000036
0.008750000000000036
